Name,CAS,Phase,A,err_A,B,err_B,C,err_C,Tchar,err_Tchar,thetachar,err_thetachar,DeltaCp,err_DeltaCp,DeltaHchar,err_DeltaHchar,DeltaSchar,err_DeltaSchar,DeltaHref,err_DeltaHref,DeltaSref,err_DeltaSref,Tref,phi0,N,R²,χ²,χ̄²,Source,flag,Cat_1,Cat_2,Cat_3
Hexanophenone,942-92-7,Rxi17SilMS,-124.58,6.5622,13543.0,430.9,16.449,0.91821,193.72,0.12732,37.169,0.27455,136.76,7.6344,-48757.0,361.13,-58.527,0.77195,-62942.0,870.98,-92.885,2.0683,90.0,0.001,10.0,0.99998,0.00023815,3.4022e-5,Brehmer2022,String[],phenone,,
Heptanophenone,1671-75-6,Rxi17SilMS,-95.773,12.008,12296.0,808.49,12.25,1.6744,205.11,0.40423,35.534,0.6081,101.85,13.922,-53520.0,920.34,-65.998,1.9174,-65244.0,1850.5,-94.041,4.2887,90.0,0.001,7.0,0.99998,7.5338e-5,1.8835e-5,Brehmer2022,String[],phenones,phenone,
Octanophenone,1674-37-9,Rxi17SilMS,-122.99,11.539,14383.0,794.01,16.012,1.6031,217.92,0.34757,36.987,0.57993,133.13,13.329,-54209.0,853.4,-64.481,1.7326,-71239.0,1909.2,-104.66,4.3824,90.0,0.001,8.0,0.99998,0.00014797,2.9593e-5,Brehmer2022,String[],phenones,phenone,
Propiophenone,93-55-0,Rxi5SilMS,-65.225,1.4852,8601.7,92.113,8.2885,0.2097,164.74,0.039485,38.564,0.05537,68.914,1.7436,-41341.0,59.825,-54.265,0.13582,-46492.0,143.56,-67.163,0.35366,90.0,0.002,13.0,1.0,8.0004e-5,8.0004e-6,Brehmer2022,String[],phenones,phenone,
Butyrophenone,495-40-9,Rxi5SilMS,-67.387,1.6821,9101.8,107.42,8.5198,0.23641,179.18,0.039499,38.985,0.075513,70.837,1.9656,-43635.0,84.862,-56.323,0.18704,-49952.0,194.88,-71.878,0.47056,90.0,0.002,12.0,1.0,5.7697e-5,6.4107e-6,Brehmer2022,String[],phenones,phenone,
Valerophenone,1009-14-9,Rxi5SilMS,-72.815,2.7649,9861.0,182.35,9.2023,0.3867,195.13,0.076872,39.499,0.15149,76.512,3.2152,-46159.0,177.68,-58.427,0.37838,-54203.0,382.15,-77.881,0.90112,90.0,0.002,11.0,0.99999,8.3524e-5,1.0441e-5,Brehmer2022,String[],phenones,phenone,
Hexanophenone,942-92-7,Rxi5SilMS,-78.949,5.6215,10671.0,381.1,9.9819,0.78279,210.01,0.1676,39.917,0.3173,82.994,6.5085,-48625.0,387.99,-60.495,0.80076,-58585.0,872.78,-84.192,2.0242,90.0,0.002,9.0,0.99999,8.2712e-5,1.3785e-5,Brehmer2022,String[],phenone,,
Heptanophenone,1671-75-6,Rxi5SilMS,-95.076,4.8897,12099.0,340.86,12.172,0.67809,224.31,0.20059,40.947,0.32791,101.2,5.6379,-50250.0,404.45,-60.867,0.80995,-63843.0,859.7,-92.717,1.9517,90.0,0.002,8.0,0.99999,2.6549e-5,5.3099e-6,Brehmer2022,String[],phenones,phenone,
Octanophenone,1674-37-9,Rxi5SilMS,-107.69,8.8618,13312.0,634.47,13.866,1.2242,238.12,0.47508,42.007,0.69068,115.29,10.179,-51739.0,856.11,-61.052,1.6665,-68815.0,1737.7,-100.49,3.8643,90.0,0.002,7.0,0.99999,3.289e-5,8.2225e-6,Brehmer2022,String[],phenones,phenone,
Propiophenone,93-55-0,Rxi5SilMS,-76.214,1.1328,9179.7,67.019,9.8883,0.16118,141.63,0.034934,33.878,0.030177,82.216,1.3402,-42223.0,38.278,-55.889,0.091083,-46467.0,79.379,-66.817,0.20049,90.0,0.001,14.0,1.0,8.7936e-5,7.9942e-6,Brehmer2022,String[],phenones,phenone,
Butyrophenone,495-40-9,Rxi5SilMS,-78.035,0.99501,9675.8,60.551,10.064,0.14091,155.77,0.024647,34.326,0.023146,83.673,1.1716,-44561.0,30.48,-57.983,0.070306,-50063.0,83.011,-71.91,0.20748,90.0,0.001,13.0,1.0,3.5684e-5,3.5684e-6,Brehmer2022,String[],phenones,phenone,
Valerophenone,1009-14-9,Rxi5SilMS,-79.691,1.7624,10231.0,110.71,10.201,0.24832,171.32,0.034558,34.674,0.051988,84.815,2.0647,-47370.0,71.403,-60.669,0.16001,-54266.0,182.58,-77.806,0.44698,90.0,0.001,12.0,1.0,6.3029e-5,7.0032e-6,Brehmer2022,String[],phenones,phenone,
Hexanophenone,942-92-7,Rxi5SilMS,-79.987,1.6469,10704.0,106.51,10.146,0.23099,185.82,0.030669,34.833,0.058348,84.36,1.9206,-50281.0,84.491,-63.644,0.18365,-58364.0,202.6,-83.398,0.4859,90.0,0.001,11.0,1.0,2.9543e-5,3.6928e-6,Brehmer2022,String[],phenone,,
Heptanophenone,1671-75-6,Rxi5SilMS,-88.13,4.2302,11644.0,280.61,11.207,0.5909,199.45,0.072901,35.186,0.15159,93.177,4.913,-52778.0,227.96,-65.768,0.48143,-62976.0,584.28,-90.314,1.3812,90.0,0.001,9.0,0.99999,4.6531e-5,7.7552e-6,Brehmer2022,String[],phenones,phenone,
Octanophenone,1674-37-9,Rxi5SilMS,-96.662,5.0227,12618.0,341.57,12.319,0.69895,212.34,0.11598,35.512,0.20711,102.42,5.8114,-55185.0,322.92,-67.76,0.66349,-67715.0,781.36,-97.498,1.8136,90.0,0.001,8.0,1.0,2.7907e-5,5.5814e-6,Brehmer2022,String[],phenones,phenone,
Glyceryl triacetate,102-76-1,Rxi17SilMS,-499.15,125.38,37266.0,7894.0,69.033,17.656,173.1,1.1595,30.824,2.2556,573.97,146.8,-53715.0,3940.6,-74.462,8.8138,-101410.0,12852.0,-192.74,31.558,90.0,0.001,6.0,0.99718,0.0018515,0.00061716,Brehmer2022,String[],triglyceride,,
Glyceryl tributyrate,60-01-5,Rxi17SilMS,-257.95,27.785,24417.0,1936.1,34.55,3.8481,229.76,0.30778,35.923,0.27734,287.27,31.995,-58540.0,457.6,-70.494,0.90149,-98689.0,4497.4,-164.03,10.459,90.0,0.001,10.0,0.99969,0.0023129,0.00033041,Brehmer2022,String[],triglyceride,,
Glyceryl trihexanoate,621-70-5,Rxi17SilMS,-188.84,20.96,22064.0,1588.2,24.456,2.8654,279.28,0.36766,35.679,0.53451,203.34,23.824,-71117.0,1069.6,-82.828,1.9305,-109610.0,4636.7,-168.13,10.181,90.0,0.001,14.0,0.99968,0.0093626,0.00085115,Brehmer2022,String[],triglyceride,,
Glyceryl trioctanoate,538-23-8,Rxi17SilMS,-211.38,27.344,25948.0,2197.4,27.112,3.7033,318.75,0.27448,35.386,0.54949,225.42,30.791,-82318.0,1280.5,-93.167,2.1606,-133880.0,7159.8,-203.29,15.197,90.0,0.001,20.0,0.99958,0.014787,0.00086984,Brehmer2022,String[],triglyceride,,
Glyceryl tridecanoate,621-71-6,Rxi17SilMS,-394.74,65.672,41657.0,5590.7,51.841,8.818,357.5,1.2,44.375,2.8054,431.03,73.317,-74520.0,4719.7,-72.255,7.4737,-189820.0,20186.0,-310.16,41.164,90.0,0.001,24.0,0.99636,0.083195,0.0039617,Brehmer2022,String[],triglyceride,,
Glyceryl trilaurate,538-24-9,Rxi17SilMS,-543.67,127.33,55893.0,11394.0,71.568,16.969,393.69,3.3938,54.435,8.6086,595.05,141.09,-67920.0,10764.0,-55.946,16.116,-248630.0,44256.0,-417.58,87.316,90.0,0.001,13.0,0.99883,0.0039493,0.00039493,Brehmer2022,String[],triglyceride,,
Glyceryl trimyristine,555-45-3,Rxi17SilMS,-655.14,198.66,66369.0,27435.0,86.428,25.872,471.37,130.28,274.27,2095.4,718.6,215.11,-16804.0,128520.0,23.337,172.49,-290860.0,181970.0,-492.57,265.34,90.0,0.001,13.0,0.99916,0.0091803,0.00091803,Brehmer2022,"[""θchar > 100 °C""]",triglyceride,,
Glyceryl tripalmitin,555-44-2,Rxi17SilMS,-493.02,661.79,53703.0,529250.0,64.545,23.508,556.97,5727.5,5634.7,1.735e7,536.66,195.45,-1016.8,3.131e6,44.683,3771.7,-251620.0,4.3984e6,-399.0,5293.9,90.0,0.001,9.0,0.99897,0.0034491,0.00057485,Brehmer2022,"[""θchar > 100 °C""]",triglyceride,,
